A1470 A1575 A1587 A1592 A1623 A1663 A1691 A1731 A1738 A1745 A1773 A1775 A1790 A1818 A1820 A3031 A3062 A3068 A3078 A3167 B1692 B1724 B1747 B1757 B1774 B1783 B1797 C2106 C2151 D2086 D2220 D2341 D2354 D2384 D2443 D2474 D2488 D2503 D2519 D2568 D2570 D2583 D3147 D3155 H0006 H0009 H0014 H0035 H0041 H0054 H0056 H0059 H0061 H0064 H0068 H0077 H0078 H0085 H0091 H0099 H0101 H0104 H0107 H0108 H0109 H0111 H0115 H0117 H0123 H0128 H0133 H0134 H0146 H0151 H0152 H0156 H0159 H0165 H0177 H0178 H0185 H0190 H0217 R3026 R3030 R3032 R3040 R3041 R3045 R3057 R3066 R3075 R3091 R3126 R3171
cg23409074 0.48161725755568 0.477316763920486 0.557195886394502 0.549079961870071 0.605895148370124 0.58430598229839 0.57466375613312 0.445744623053126 0.690695006148306 0.561072780112664 0.533680789925912 0.524586905280363 0.538892452336778 0.475680853141933 0.500329145113585 0.515161774059149 0.427221717086054 0.547909199599279 0.624403289994661 0.528551735675232 0.599148403052748 0.536871518472475 0.492706029460801 0.484021198879659 0.56961530986781 0.553213121477272 0.524906320619208 0.589667729786171 0.416650516136719 0.551218197371545 0.595905036251982 0.543356841884372 0.58205482089455 0.527153895307866 0.551993365572956 0.521242944022902 0.546820212324164 0.55377454381667 0.628453492447935 0.659007211121871 0.515280319072981 0.515269331869457 0.521884416250844 0.536207618828523 0.496094884693893 0.591418315484802 0.465724015590705 0.54758195027626 0.578043856574797 0.503296900950349 0.602251390250551 0.522260825183421 0.504786242051581 0.547339362585783 0.562187021826566 0.595393523147072 0.599951689428156 0.56786003686828 0.526513614776061 0.47807877333513 0.595059719145199 0.512969179812938 0.508851678594767 0.583268457634725 0.544825616367516 0.616587591579866 0.49735706789106 0.555306536068127 0.601261984446864 0.545577359627175 0.602085883385704 0.682329116860246 0.456309525446521 0.582258900441013 0.507800145592601 0.546694958757789 0.473933727492833 0.436545476776115 0.555222330646115 0.626604838713027 0.475849308125104 0.510758558802028 0.551800466738061 0.546712007887807 0.470993599656016 0.573562562836383 0.563947961012831 0.5204806653506 0.521317860445246 0.482001905705675 0.649016255081491 0.665258690438654 0.529984832432573 0.452575107008293 0.602604964142604
cg23484741 0.125887873230041 0.213560665527459 0.216929633909244 0.204460300631625 0.233590122062721 0.263333745092802 0.31819904054918 0.465838722861135 0.259584851136702 0.167909672992589 0.184075454470714 0.169556276374173 0.135567821940865 0.25406481128042 0.279932798362624 0.281740615724582 0.376703886480998 0.14675433642296 0.155217067552157 0.117262037653888 0.305976203171967 0.261805196837688 0.167659908891986 0.45242736815282 0.1337159140307 0.208105517698443 0.287135007619939 0.23659712636071 0.089335529769247 0.310608712117307 0.145956860995315 0.172965567229749 0.199178814839918 0.167642252435041 0.305930027523391 0.175897844892276 0.269815963394814 0.191339455392373 0.40748923193696 0.308095422177615 0.157622220054579 0.349719456471452 0.182274986856263 0.180023887364487 0.110597030634259 0.218273675614921 0.294107098024187 0.327847460512988 0.118455416352623 0.131289628905213 0.18415990588319 0.392171672457827 0.208630741750445 0.0523175522723754 0.189429075300322 0.214577405224134 0.268380789574736 0.212183168569537 0.152978389785858 0.280330849993254 0.28740791390913 0.134927913389123 0.131332684762974 0.258476673158897 0.114486092610205 0.178631556681693 0.129699476509369 0.278757013901333 0.261686896598474 0.167396442257905 0.322242318286319 0.254671791479309 0.427974041598983 0.305307032126935 0.120882877350515 0.50537102540413 0.160716604545037 0.191480935774665 0.117291367872959 0.1833378302906 0.229101638872139 0.210738468949243 0.241794282792248 0.259251190816015 0.153656248865257 0.220890650742521 0.119043857531893 0.19057530273526 0.394479887267269 0.172460062616053 0.210676775179787 0.174132724213321 0.22586264021074 0.141462336436655 0.150669286837234
cg23601468 0.779574380229337 0.743334311024143 0.7562331766436 0.745138893177814 0.827828630515486 0.837989278844507 0.783110189943291 0.798548220455795 0.777381790942907 0.753897289884703 0.774397924706197 0.781389452668917 0.706452765447027 0.750688917444206 0.670811897591686 0.678132053479241 0.777906055405207 0.773576649632311 0.762653706425183 0.817842786778252 0.647181972793654 0.746472236581833 0.757748522478379 0.818434783882425 0.791370192250206 0.815662428358539 0.801644105752075 0.632153245899484 0.72967946720041 0.807615126548215 0.756951683376174 0.768319127403905 0.852119058004944 0.795693229648692 0.823629674546049 0.807527795647153 0.806240330497093 0.723695862283519 0.73773050202324 0.767795366120092 0.788077540688572 0.792537656058991 0.843006331542171 0.716385161635505 0.826220504663308 0.754696859075301 0.760520014323531 0.748545538610248 0.626803463236279 0.708199184600764 0.692825684195842 0.772956965837966 0.697159805076866 0.671103236442655 0.744371333488503 0.640537275406726 0.693493889957624 0.621001275109992 0.724622521485566 0.710067775859549 0.69591424907507 0.616630064800382 0.808656239562039 0.701155050924584 0.587122633976885 0.717438738299913 0.760141460065276 0.747796288784723 0.785435689900379 0.699734554427113 0.696371408185227 0.750777099613605 0.752244609857227 0.692896099145784 0.723731314344755 0.760398741024629 0.725421593116107 0.772436776625089 0.794569995600562 0.70258390278963 0.736934518056882 0.655116877018936 0.740635869704053 0.699106283482492 0.713538507021047 0.685519247363414 0.824921011803628 0.698333704874627 0.807337352614123 0.824275547447769 0.703783779826176 0.753638624380949 0.752942926032874 0.739861787376869 0.760212639922441
cg23762722 0.869507786540051 0.847575542658422 0.170727819147592 0.88105679954161 0.893480921676196 0.907599272784501 0.89377959647137 0.904628110816456 0.896673341854556 0.877198579612758 0.87624581423365 0.873946531735603 0.886663468571402 0.84677800088268 0.895740534491287 0.91195334865805 0.342763311396686 0.8172522367087 0.859442312849772 0.904226109346925 0.921850714211002 0.851402830661092 0.893497918738811 0.862564485484319 0.874045033048376 0.86784729812154 0.897808831542178 0.923133648528373 0.902415617016994 0.891457902454279 0.860394320644724 0.895451420488909 0.896065503419646 0.865472905874325 0.833558957755233 0.897305399955883 0.838995931082534 0.90999842579613 0.913702150396 0.893308415315642 0.173748492590911 0.794434947785585 0.851142308862153 0.895064286131835 0.876678454185377 0.914853624605504 0.89208195615497 0.8878268623436 0.905313506187556 0.910447341833397 0.893130781456706 0.896301084809702 0.886776151662567 0.909772759896163 0.923279870184256 0.844134638713589 0.17843452431017 0.906138514482942 0.858719166169519 0.911706725453844 0.891962842153774 0.901460585379362 0.918767404192238 0.870640308091321 0.899331398548425 0.90631942083479 0.84296990759747 0.9015437918392 0.900671934098731 0.891999518499603 0.860215799826211 0.892523198104143 0.852894888010984 0.894261219941394 0.87353859374942 0.854638690175576 0.913970410750948 0.90994169529735 0.910737262642589 0.875997871890188 0.838789230958083 0.872371994826062 0.906775465579482 0.903107830208729 0.86996875329515 0.1651066956605 0.843324702775281 0.890247879271851 0.898295093959726 0.886575791996156 0.909201054042057 0.898727706545219 0.490931417763709 0.853055581275586 0.846977175169546
cg23817297 0.776495117017787 0.744103404755996 0.742014552588655 0.763108437724178 0.764572810023949 0.783727489847877 0.786845359270101 0.819792467031654 0.772459608688347 0.771559146661303 0.732579857952604 0.782462512127172 0.770457412527174 0.799937657076041 0.730303583510561 0.715618408373416 0.792224879773654 0.780020789770982 0.760103455841615 0.772304552314451 0.800158636807725 0.742083973774881 0.749973550576195 0.776181271280031 0.78303965782283 0.796635270213655 0.74195208549768 0.749663738844228 0.708271462465029 0.795121036450603 0.77397287489224 0.783044892966207 0.802597647062043 0.810496109159567 0.778090749868522 0.813203503419674 0.824546886752666 0.7488489951381 0.800275818011943 0.737122867645038 0.78739914036366 0.811928716047505 0.766575380869394 0.755632198662673 0.775519045756378 0.712613056537653 0.726705957133325 0.773728259226583 0.718220737786228 0.779145863006222 0.764904770807543 0.759848736949807 0.73392679669064 0.765518979486975 0.750529072595114 0.737398335579204 0.748483895871392 0.723405243447735 0.722133162666108 0.707997870385197 0.736535328810543 0.689982312504278 0.761292343581935 0.758861264274643 0.719808236382769 0.773042641482379 0.78594688551826 0.774371160090016 0.779814475798608 0.68442759659528 0.716183591110065 0.798178082294122 0.704582502048487 0.778382998837044 0.733578464719598 0.790706264133823 0.724761360075667 0.75864932625891 0.74262418158724 0.750509251883071 0.756755219731781 0.709813937615812 0.784123529899137 0.736948790783772 0.785585535840285 0.791780476897476 0.779951273542995 0.726233675420817 0.805625639526404 0.776584310881058 0.739887664819498 0.758296825569005 0.744848324058683 0.75879871443822 0.818345010634639
cg23855715 0.0255242406656352 0.0316619136949925 0.108231155120259 0.0617752901219183 0.0570242123566045 0.0330430349735014 0.0273076643534533 0.0565117335458942 0.0559701540672544 0.0102925847455107 0.0189987646799782 0.0345466634010361 0.0226727609502514 0.0136114138846899 0.0270698684323436 0.00682063599518006 0.0439206654516258 0.0255402755908252 0.0219598933238144 0.0212803672343967 0.00521664525073345 0.0676023321941974 0.0188250624122343 0.0578245651098201 0.0506999583063422 0.0219402913499608 0.0382074013625524 0.0403313357356211 0.004988082248829 0.0232794998256338 0.036558567631057 0.0145209068381101 0.0924951432318952 0.0517241360641471 0.0191952064008854 0.0424108223859517 0.0622478583936341 0.0378711658288009 0.0800215777592189 0.0392648087427712 0.0520406406699733 0.025968013883804 0.0230936376883793 0.0125259969023993 0.0842437121673508 0.0138636897177156 0.150472070117051 0.0818639887582642 0.0581553771304152 0.0427472648470636 0.0114592288630863 0.0122253457965876 0.013065198774295 0.0229722917716705 0.0217356270947563 0.0463256047084581 0.0342709144278191 0.0532201684159261 0.0234332947161018 0.0340128649059907 0.107925253326871 0.013643910056176 0.119394430588588 0.0329290396265987 0.0802164226156529 0.0386572607461954 0.0264234848514993 0.0302425283996052 0.0142718637786842 0.072387182215642 0.0363507996563849 0.0202209037587207 0.0301091833554085 0.0131115262144755 0.0126690183881707 0.0103907030919829 0.0730133035143129 0.075645548707319 0.0355092332326109 0.0374605719543586 0.0328972783996208 0.0360995710048208 0.0579598571948778 0.0339075248313553 0.0137017376073047 0.035510438976801 0.0186898759453374 0.0403924729564074 0.0252001759763957 0.0772652561925702 0.0237492040093642 0.108024674899554 0.024054780787083 0.0452915664761361 0.0674416130317985
cg24063856 0.019471017570696 0.0225049601226603 0.00133204399395509 0.062338419952292 0.0142844279193702 0.0729336855484801 0.0349666902643853 0.00727470130242706 0.00511232965923365 0.0633479668332404 0.00734989247240475 0.0512921006407208 0.0130536001234858 0.00572075097850408 0.0251535918365302 0.0324207194071608 0.00342591383690289 0.014908807290767 0.0229434127454338 0.0191870840150635 4.76951552725824e-05 0.025624580297221 0.0593130940972442 0.0166570486782473 0.0647404305500024 0.0304622527766327 0.000874096292488128 0.027763939094721 0.0399568239337325 0.0131407237247033 0.00196699278511587 0.0213195141605461 0.0162935375790521 0.0081009872035438 0.0665885801920869 0.0739314076464933 0.000535591466180128 0.0434123773850098 0.0169390303569223 0.00309940682629233 0.0347010083433225 0.0171080168114957 0.0152579343614748 0.0433169167799084 0.046868354680708 0.00285126606996826 0.0369225205172524 0.097761532141965 0.0225754349038312 0.0319622357727293 0.0659491101887649 0.018562594651865 0.0303029934529092 0.0135150547849334 0.0529772142482063 0.0407648343062363 0.00764572116569766 0.0797889550128788 0.0142594837331651 0.0128325805973979 0.00870987301926046 0.0521988471214196 0.00702444886436164 0.0143557090353974 0.0347724661815536 0.0374731169963257 0.0360352058591688 0.0103832694265708 0.0920446394870628 0.000962556710023523 0.013880072387168 0.0287100619825071 0.00186018236223143 0.123149409754081 0.0645603308861961 0.0144928982474766 0.0163186553475783 0.0483700124725247 0.0503607705574833 0.0725197813221685 0.0283738327443688 0.0222911461776718 0.059875949371065 0.037727475639227 0.0717368684443188 0.0311572543516189 0.0385917492574842 0.0351825409019161 0.00020675973776882 0.038296934808794 5.71031042213645e-05 0.021744982791069 0.0409014559097596 0.00264904316793481 0.0729360372849351
cg24080529 0.457582558550205 0.462002694820702 0.470845539963055 0.476122299767698 0.41889744323633 0.467237020188879 0.470719088790417 0.462997938374983 0.451965849913883 0.478783316297522 0.511889172993905 0.507630966471772 0.437737095194064 0.480007856086019 0.440852148523546 0.463768866308066 0.490055286195694 0.481042846918271 0.520918328293347 0.454614087217364 0.42923969974948 0.449749139048191 0.549566000484929 0.449542305129279 0.49542132418106 0.500006050627534 0.440582768984055 0.423978246236908 0.467338064686791 0.52698798756595 0.483404048674983 0.435273845940823 0.435846362670149 0.485860730296957 0.496685058441774 0.502759341598846 0.446433396743849 0.489920151824965 0.455249292814578 0.46812053005892 0.484386429409569 0.45986332538594 0.556282814331735 0.448492741259632 0.500553392235397 0.51062501400835 0.506688605219024 0.49075806932969 0.444219131251276 0.449328919886169 0.49195917236137 0.488915600226821 0.498714511557434 0.469246792908955 0.494595031053284 0.441614513584037 0.533218398997528 0.487626541943525 0.522810557515402 0.518302997849326 0.471196609275063 0.462174664516337 0.474734394116204 0.459856774256647 0.462582217162249 0.471829941192159 0.462319010468005 0.479383152356846 0.476396227388261 0.394664183602533 0.435163573718675 0.533726595359213 0.508758832728792 0.504288415418272 0.476037379899677 0.468253755443888 0.456331833397174 0.497265396796047 0.510461294404884 0.564528851198002 0.486800381205021 0.470107319432688 0.492629100706722 0.489481269807298 0.465475097507091 0.462045605733673 0.516246192508967 0.469943211355388 0.477633331990936 0.504857577936749 0.450799906830884 0.448249156904267 0.483009012682528 0.479895038165451 0.451013691882596
cg24257309 0.670390971720493 0.703758788602958 0.650715119645609 0.708365648835807 0.686254287097651 0.713451235000442 0.716862686128953 0.734452488137353 0.6420442237742 0.729057401874053 0.736016838030396 0.70106483613991 0.718733497125986 0.699875943400079 0.739297293088482 0.716385545157088 0.703020526946107 0.680287560099625 0.649487657867158 0.672461994965823 0.715191862699518 0.633554073505644 0.73027658629694 0.657598296810694 0.734136293273174 0.69286111128884 0.675101491294851 0.727096426534805 0.73197132571873 0.694329341381276 0.69196158711188 0.713596269794618 0.654150651443133 0.663073890513269 0.702184308644551 0.723577333498521 0.734591586523218 0.709860513371712 0.729484659111431 0.676129660685203 0.698961807708923 0.685350057600556 0.67447472385209 0.659408698752337 0.707046681033388 0.738128859681208 0.68217153009988 0.670402907668157 0.681587664536736 0.69963092156467 0.723885998658867 0.72679103722057 0.719813531232054 0.706604839448515 0.719192655390329 0.667234012530623 0.718171596386035 0.672517129049121 0.719202274173163 0.681007449426908 0.707407922377991 0.672074140772776 0.641772241076039 0.665441015057759 0.683822500781919 0.716437877398608 0.719930033797395 0.66321694551028 0.713512887353169 0.669507856556725 0.711778401450107 0.727199495965041 0.74523873762756 0.74994714737532 0.711237863170749 0.715583632697335 0.666459924266351 0.689568328366013 0.691130912726664 0.698695488316953 0.682791776485611 0.704330800272966 0.746474803530919 0.711994792599018 0.669434924141715 0.725427530929331 0.689552935261457 0.675779334710686 0.698347007071769 0.737689244900415 0.663643793579631 0.645763513931057 0.708768091071361 0.72708050688711 0.682158052657572
cg24697648 0.766500803809375 0.782239612137909 0.72440914929751 0.689451452253811 0.755174278748091 0.734250703242006 0.78007942853022 0.749632754544969 0.735295379856222 0.707359285929672 0.738057240979128 0.71434671043786 0.77322089367937 0.78399836729676 0.776899782405795 0.786619572800018 0.752177715441335 0.72555334856638 0.724618409844813 0.764006250460906 0.791975176232099 0.73748247937591 0.74889195505999 0.816502300658757 0.747254003659734 0.790759623757162 0.764496137282755 0.74838829304319 0.722373673888779 0.738087576808704 0.792055135845482 0.783075988643064 0.803729070257959 0.723733839460797 0.743702361881875 0.742580934243953 0.735970465752618 0.779055004696802 0.756976607642803 0.794363166037752 0.721849750707012 0.750517658984677 0.777944350064827 0.760499261061052 0.717382120278159 0.783231616925678 0.730097869925344 0.724032216651083 0.767739136879859 0.779064714050439 0.763693381437939 0.724160989467379 0.755760841297499 0.778857090339967 0.75725802394787 0.776401098030629 0.743685618030544 0.755199228784885 0.763999984428242 0.751575188308423 0.735112428039684 0.779171109563518 0.747994500450783 0.730390226346416 0.775516478891251 0.773348414875834 0.744515201900645 0.773954995503172 0.755759701419235 0.745422596930232 0.721257646611577 0.705475512398754 0.799115906810278 0.771600934525705 0.733510844794657 0.758890153956746 0.743933524337505 0.788743769975832 0.730060118148249 0.819788293277985 0.713699531786364 0.74428935101881 0.793924856466345 0.777034112377863 0.736891535546359 0.772996449442507 0.741614471271171 0.728875977948437 0.735313157300153 0.729069548673573 0.698592147843888 0.724736479788021 0.794419123985265 0.729376840936061 0.767679905020054
cg24712501 0.550336092709204 0.536773570522763 0.524870000288363 0.536587428407647 0.540247080789663 0.57040668147158 0.5194129064718 0.543481333309497 0.547191726837526 0.509944960856254 0.541539570462153 0.55602711994371 0.514859252486219 0.523483132516661 0.529957670932224 0.566806555253813 0.569941253833646 0.562579560058776 0.538167755779154 0.55258597097019 0.545849516269345 0.548568095337438 0.574896452388105 0.541930254128412 0.57402272562058 0.569577247488251 0.544161092144039 0.532548973311628 0.557297221571397 0.529008245996957 0.547536497737957 0.524980513947517 0.562440217790275 0.51568234872428 0.548283741462495 0.532431614512475 0.525838679235994 0.569202834367762 0.499531224482541 0.53013723654768 0.530045740412267 0.525303110541566 0.554170947339413 0.534436178422578 0.539086359737137 0.586495717672255 0.523473034617131 0.594969482085864 0.556203414709108 0.537539646482635 0.556406918355772 0.58314553516845 0.520552629216623 0.574719739225576 0.521659340376332 0.561860094710954 0.579941404788127 0.5514680912733 0.590512564519095 0.582622741732826 0.594026633561738 0.587186515002009 0.530202197801453 0.49455045198978 0.581125562895111 0.572600045796931 0.526977048737971 0.553232942317174 0.5079759860625 0.604407858655381 0.546121961330474 0.548830043773495 0.558985828707039 0.527005665445503 0.569014914832085 0.548547507899211 0.585918221384494 0.549527546117348 0.56036240125569 0.56482711109395 0.568784998452852 0.578996284933263 0.483732682538384 0.532019037260262 0.573709373637319 0.520478138020501 0.58056740139297 0.550055149391494 0.550356479730632 0.61690925347609 0.5576329224998 0.525217370369292 0.561417056157097 0.568452567228726 0.520947698156419
cg24756227 0.334742863927729 0.314036488897722 0.30003273029488 0.309292244903914 0.2701665006421 0.333594540117018 0.293222710796545 0.333418540194336 0.34938394925491 0.283295409432199 0.30122775868823 0.333137906325152 0.30014425332724 0.315436826497857 0.293358368649851 0.332889497513898 0.303379424528203 0.320816132920911 0.319619559811513 0.325813681414268 0.329233343192603 0.332709803027669 0.329310839890087 0.334798217205535 0.310742214163089 0.360823327135651 0.331262784795362 0.324353566231963 0.321492033745322 0.290918105023881 0.315940407818238 0.288657482083692 0.283304954158994 0.265374436018248 0.312700528473853 0.270746561783703 0.317042889324303 0.323669087012418 0.298223196896285 0.313619558197363 0.319748061000987 0.325362063421747 0.333078602991522 0.348560215542438 0.319453147225727 0.347452479425441 0.277796210203499 0.334610815677944 0.293564030791962 0.326404091816039 0.330148351518855 0.355881743974794 0.330907715301633 0.31404858430868 0.309933021551507 0.290963551566135 0.306907779259645 0.270500164150538 0.359415623185537 0.31889070890093 0.333197430954038 0.318680576564862 0.259869298615084 0.322204772169311 0.321547826902429 0.314732995979155 0.281788801991318 0.329879714897646 0.311319833163738 0.323093755279784 0.307699803403291 0.321377215877934 0.311473961895127 0.322194744027571 0.354830957362745 0.292699215937637 0.313959177409701 0.279538722016147 0.313374989971523 0.30625963703639 0.312451403965937 0.351734076773042 0.324060181251254 0.296192568491008 0.298115209512767 0.28712394460627 0.327622184240976 0.329487221765467 0.359376205035732 0.32342854411676 0.327301576993821 0.273317290919898 0.324215419332368 0.332059987776004 0.31297600089826
cg24767731 0.143340026487042 0.086752373084942 0.129069646071725 0.0879935567058018 0.0976998360993921 0.125663413378263 0.0991724025325423 0.100289055272289 0.0802085515288046 0.0771082474546315 0.0965809814853273 0.105784013291172 0.0889668277139491 0.0849188975953138 0.158637914857236 0.0770889143266548 0.120150304427975 0.0794209709179484 0.0976117944455857 0.120452860470854 0.0994388635328257 0.0791857881520794 0.11350201171863 0.122639490160851 0.101332013531303 0.10234924814554 0.109705889197036 0.0905404605811872 0.0943672129886827 0.0895568323057312 0.185560572331731 0.100881631970813 0.097569316770731 0.0885579771638857 0.111517233399966 0.0995038476962696 0.152779679971888 0.123509075976096 0.149849985132163 0.09394218550909 0.0804149290709136 0.140266631052525 0.124558923875756 0.109668888523915 0.0753130878655027 0.114065890512758 0.0607110521281875 0.0858621357076803 0.106375244864483 0.141039419430064 0.109929543916596 0.0927446698407948 0.101143773988956 0.130415629381215 0.101469040214619 0.145066154077211 0.10838225863107 0.139417994433228 0.0865560194539688 0.0974127024370013 0.117679141485599 0.117803189464769 0.0772964379368597 0.0935007283332878 0.0864593749067698 0.100744123927398 0.120952326300582 0.0924625427754681 0.0872309904186038 0.110770222434923 0.101873233993034 0.114788931168426 0.121272319226287 0.163936310070945 0.100394523196537 0.101184984427626 0.148563185997915 0.0779939169605076 0.112622254901656 0.118102254468809 0.102372628563978 0.0817894392500948 0.100180538233015 0.108920804860629 0.130090246716018 0.0896930294249683 0.136410212821518 0.0813204148358164 0.134751112423714 0.0707032465754357 0.143472642979008 0.118219101930499 0.110884534562638 0.096589873601635 0.136346220249498
cg24916055 0.918778576937002 0.93654124975423 0.915305670464388 0.911728611996079 0.920191188175241 0.910927563399606 0.883595814307045 0.831852819739436 0.884496442114325 0.912749179040015 0.909464068705745 0.896124749599142 0.934056346437933 0.913473944871722 0.940915824455937 0.941558953491393 0.917619127528965 0.921383731811268 0.936220022523018 0.95872816179745 0.80045204237499 0.914508453999115 0.869880134860817 0.891497691752237 0.912778564037154 0.951600964138539 0.924443019221936 0.888053703501191 0.905587321955156 0.881765100609836 0.853217272027227 0.908332555551178 0.883067402895298 0.941472865182808 0.908005416409235 0.936283662332355 0.927086323635582 0.942296406790907 0.880500948212727 0.932133332728548 0.792756623364321 0.938753629707928 0.898744708424247 0.931970983217396 0.902821550865923 0.918352214164251 0.895515834776925 0.939826795806212 0.903559846889197 0.91540333408716 0.916778479672377 0.933603983402329 0.936364619468448 0.932636754243983 0.932673339148839 0.928996247773138 0.879556943839092 0.904890826563585 0.906973520074604 0.938359837159011 0.94935890585948 0.888975008543433 0.908401189945708 0.928467207651085 0.937524748113434 0.917509832541277 0.91988448083837 0.924686852334443 0.927629347084161 0.845628711821017 0.892386028634972 0.875867267575501 0.849897640640328 0.9293234018379 0.938044794982255 0.928626651089768 0.942500957292868 0.882826478574698 0.904552305462175 0.911152157010181 0.925433356335646 0.939901182093 0.893395132893887 0.944687606047596 0.917872377189086 0.937040010146967 0.910506318654113 0.951489514426107 0.910520664895897 0.952248295119346 0.917736683756299 0.931080730605788 0.788234712676979 0.932007761635527 0.950270755549116
cg24964350 0.175808306214186 0.151361373899905 0.160706682234096 0.0899113463779028 0.184097176874353 0.117451939814361 0.158795592856246 0.227606839940532 0.15005921078716 0.119235697840164 0.143492279790467 0.122201893754915 0.137288481725646 0.158659215110415 0.128858407922859 0.142848209755476 0.163593482418985 0.11010799068517 0.12368937981495 0.143787038796935 0.153854046511339 0.16846497214125 0.0920236306214322 0.207189782608688 0.126828904736744 0.131274770022736 0.171988030941423 0.121632324492805 0.0920780741638145 0.138597816547929 0.122807048171454 0.0990273455333892 0.128218949805537 0.151265971202942 0.101287990499583 0.158998350634725 0.15122849413235 0.156112136059689 0.145780062014549 0.12923150091194 0.108043361243388 0.162305661074805 0.14575978326454 0.0873177176229165 0.206242459702595 0.111187616761036 0.218964495487563 0.233869781044936 0.143373680944993 0.183866833105469 0.102454100894068 0.104350355957692 0.114006362529141 0.139085635984452 0.0984771559686164 0.140657376499503 0.119263479554093 0.130783022247519 0.133996363580446 0.0978734681124175 0.116163127843779 0.111786457434818 0.217619429626443 0.132696218660154 0.154760313736382 0.10280346372822 0.155380117799297 0.093435537542818 0.0935226931509466 0.122404379024578 0.113247912009085 0.128869333396063 0.0753738427425734 0.0845608247619566 0.067882986427854 0.119663042967161 0.0975324558805626 0.130946220063163 0.102648441038408 0.117751731108438 0.111800075697814 0.0760091223982882 0.147936868933748 0.120730378325979 0.0905888988661737 0.0864469947548299 0.0919945389056849 0.132698178620176 0.168539808739253 0.217752594007626 0.119358029790419 0.146009032055509 0.147584389798326 0.17247261900732 0.123416680880215
cg25201255 0.153171549469334 0.143372220889941 0.188631555644458 0.112024257408004 0.200469702282147 0.15689901633678 0.140921997774347 0.116381688725026 0.143652317048504 0.202171805037871 0.170326117176115 0.148773611618128 0.113976630169122 0.11864277412269 0.164629236998403 0.165513231314444 0.150376755575142 0.176549456929243 0.157028805839571 0.194419171706523 0.184283000473258 0.170631320321233 0.125372518797913 0.170729265512558 0.128447351425956 0.124019790277119 0.188797128588187 0.144546583007407 0.154002596802259 0.133569067653077 0.140314629918715 0.116255302854758 0.147847516440657 0.187438529351753 0.198112735690447 0.213274063487182 0.123963974059553 0.142191391571019 0.185268719297333 0.167287528541016 0.236750519577496 0.147439261980012 0.117324343853336 0.215671390712881 0.167808524718632 0.119910114028306 0.190223295578117 0.174233084527193 0.115331243795824 0.168396708428658 0.172191643875024 0.142085124278983 0.156149855482611 0.145483882656771 0.156383715587574 0.226062462148876 0.134596267995384 0.145306772849671 0.1437106710575 0.148829786600034 0.172455315788982 0.130332136559978 0.158811067058532 0.147119623824221 0.182931793496428 0.143715247300007 0.118386391300789 0.153509040805011 0.154040008090348 0.124850535203566 0.152519999913098 0.20329508117076 0.178440177192589 0.275336944448905 0.143984741485415 0.200239718662302 0.181253134349641 0.138646345854856 0.128955708924785 0.147507743944909 0.151745458466215 0.162860852977932 0.144914406062342 0.163556898521463 0.170027843801183 0.21105152109994 0.138383490314422 0.162338098481205 0.183813630537516 0.203412178600368 0.167293571784041 0.196410064259711 0.114036250195163 0.149346571339966 0.202870831670814
cg25317746 0.614686356044339 0.631267026508418 0.635410300202609 0.700942078041566 0.700138883676796 0.58455981206268 0.548456440277347 0.735577623864197 0.70212238042453 0.722852725048589 0.560267067298619 0.621677855947402 0.685758497963213 0.563201738159644 0.664963378051565 0.598683416926659 0.689202683671382 0.671116705755895 0.628977311786688 0.551495719301381 0.661414207498572 0.557784582139652 0.649005886885244 0.766668030591217 0.720264877942419 0.726617220580271 0.548758170467427 0.578689152776082 0.731953387135981 0.555174075054234 0.590134304350153 0.520215061606928 0.637879960043644 0.596396570312363 0.613949004183065 0.621488589398525 0.689963182946553 0.713125759330224 0.56568621661944 0.754786092787988 0.618730410570673 0.703235402572624 0.622349398050839 0.676956670732092 0.637222527149006 0.63722324855783 0.562437094476925 0.63787495584219 0.635273995721655 0.542355892110117 0.629443431452658 0.697995664078668 0.677252497638769 0.644015983680028 0.671384846053745 0.672042878438356 0.694632372627537 0.636297269763562 0.675875070351134 0.655962375755561 0.648342198014338 0.575020258903426 0.722862132495096 0.679134759475316 0.663968974393744 0.656129101072105 0.618398118334213 0.680668494841415 0.649241537625638 0.584943588337959 0.692134956598549 0.600284646944769 0.677095510314827 0.568505101201493 0.70262081203297 0.659576968939561 0.702665159625345 0.686044204962629 0.576512047978313 0.573136379889728 0.602499100141524 0.638519723898264 0.664057304476847 0.75005799336474 0.735127056320825 0.632501033584642 0.617965794559522 0.70026821629357 0.733385889547799 0.539071057728445 0.669939125111608 0.729471811948351 0.541321078760226 0.587238158010246 0.562936672363931
