A1470 A1568 A1575 A1587 A1592 A1611 A1619 A1623 A1642 A1663 A1675 A1691 A1720 A1727 A1731 A1738 A1745 A1761 A1768 A1773 A1775 A1785 A1790 A1818 A1820 A3031 A3062 A3068 A3078 A3167 B1658 B1687 B1692 B1722 B1724 B1747 B1757 B1774 B1783 B1797 C1979 C2063 C2065 C2106 C2116 C2151 C2172 D2026 D2086 D2220 D2228 D2274 D2341 D2354 D2358 D2384 D2399 D2410 D2423 D2425 D2443 D2474 D2488 D2503 D2519 D2525 D2556 D2568 D2570 D2583 D2590 D3108 D3115 D3147 D3155 H0003 H0004 H0006 H0007 H0008 H0009 H0012 H0014 H0020 H0024 H0032 H0035 H0041 H0045 H0047 H0051 H0052 H0054 H0056 H0058 H0059 H0061 H0064 H0068 H0077 H0078 H0085 H0091 H0099 H0101 H0104 H0107 H0108 H0109 H0111 H0113 H0115 H0117 H0119 H0120 H0123 H0125 H0128 H0133 H0134 H0146 H0151 H0152 H0156 H0157 H0158 H0159 H0164 H0165 H0177 H0178 H0181 H0185 H0190 H0195 H0217 H0219 H0222 H0223 R3026 R3030 R3032 R3040 R3041 R3045 R3057 R3066 R3075 R3080 R3091 R3126 R3171 R3173
cg20471798 0.709350961226926 0.671243260761724 0.669479621350148 0.678718581443302 0.676180195932937 0.706390874265795 0.724868803531769 0.721552375930124 0.711153221581826 0.691989245421243 0.707597295515561 0.702267702429063 0.652539123874543 0.708606779085034 0.739077245857516 0.689215804145157 0.688049237208183 0.675361327259048 0.75041806855559 0.718995760515069 0.687372442359609 0.715947061018739 0.685611210666063 0.678396052973863 0.718394699712042 0.686957628465215 0.676046673200341 0.660465332194004 0.668492748293851 0.690163714439353 0.655369425382407 0.676585348352559 0.660046759663993 0.749339728184024 0.682399395678127 0.686876742867437 0.762491940507221 0.725763557334724 0.703943054162551 0.724439281024345 0.724027348268067 0.73728912001737 0.711933794654538 0.719737935091595 0.698461390253163 0.660406406066553 0.650776099802934 0.673758765716241 0.71282682207066 0.699636686046817 0.721361555712484 0.670028940239683 0.698375760407427 0.729166682192118 0.67471523627822 0.702468405426708 0.701419853800679 0.691512890769624 0.715410454499588 0.700329681058221 0.683242972075582 0.711233958123031 0.678783967830875 0.698276645046751 0.744241732184706 0.665423385032818 0.708022644106416 0.711681979679703 0.716137216532765 0.668048412181254 0.673286882774651 0.704132629476938 0.667437821846359 0.69212350502561 0.697840469842968 0.742096560925736 0.729768461266984 0.682972459205556 0.6972296714162 0.746108693690293 0.692655050189982 0.709559828019695 0.697697294740664 0.708348891022458 0.723020227084828 0.723630659541635 0.742218593378103 0.68582575081929 0.687223491690731 0.72326078245177 0.736034783606143 0.722615895439469 0.676671744295304 0.716877049885624 0.650593067384879 0.696491107864673 0.695423526373629 0.719246829590931 0.65051436468624 0.741737096131891 0.719144671598301 0.657233056065412 0.701447262866201 0.69909637875974 0.745551022093706 0.711519478269893 0.715041836614863 0.710864041890097 0.71791606434073 0.64223325662396 0.728109085310517 0.699714868918935 0.659771366070448 0.69163865514296 0.67318785897106 0.673030500611881 0.681195636138845 0.728031261707882 0.698951372175405 0.714601716458945 0.714563040553746 0.719207985210843 0.664873946742981 0.668449422146971 0.713210441649605 0.667505411588862 0.70916631625966 0.699810697364736 0.727011968509068 0.688246617230732 0.667454843652195 0.677456898541376 0.694039219132017 0.700061435359212 0.736691067760791 0.668513090170887 0.766389111085317 0.6992477799802 0.73899787979632 0.711536835344887 0.680897730641987 0.649307835548933 0.73131783179014 0.705064782556986 0.693216492642281 0.740584734550685 0.682270280510556 0.691183501341301 0.703244217957083 0.695529032939824 0.704534274094736 0.706979444391555 0.679604153307278
cg20494779 0.106145291739462 0.152590703211203 0.117121968967822 0.103689302820181 0.083351314242089 0.151572216082105 0.133176528577528 0.123723427610876 0.13567074213861 0.0811876225057206 0.0661103101178857 0.113016485487608 0.0959991212997849 0.119624918944047 0.11294215712365 0.115087348524997 0.0904490636884677 0.104256581515303 0.107981570020421 0.0816030474634458 0.0859895001543268 0.104668644344821 0.11091912211622 0.0653253151951108 0.128445321675874 0.0981915993896419 0.205898658492241 0.100045391984107 0.0854098022643442 0.0890625073371114 0.082978803444258 0.111177096049425 0.119786330907235 0.113648755533511 0.122536333283784 0.095630053667721 0.127170305132638 0.0828103780937896 0.0916129791391693 0.109921716916629 0.07760375480283 0.0868254351188374 0.0648874496160339 0.118828168927167 0.116792916435896 0.110298529857511 0.0990179500063205 0.102019726885808 0.0717089111247822 0.0939012417550065 0.0808928328782588 0.0668140084655817 0.0633181891480536 0.153941245970384 0.0817077791644426 0.103111265827643 0.140056163391958 0.0796633759391251 0.171996978366596 0.151181037138135 0.0827143125381269 0.0879135422990816 0.0873518644825675 0.104184022550153 0.151229975591871 0.125533480618622 0.106181441149405 0.172146559929704 0.107026288210508 0.113095708308979 0.0892956757705448 0.123475752160378 0.116841607593751 0.105790775573409 0.0757806202589722 0.113345670264775 0.128080193082011 0.16719345783689 0.166770417156044 0.112734828122426 0.0747431432013699 0.0819036009464316 0.131587849643947 0.127348768856028 0.071896880343393 0.0969122821015252 0.157039589335394 0.125938768646689 0.117063364484798 0.111263595514456 0.15143629826188 0.141220569675666 0.146788806410623 0.0786874894628635 0.0733403162922589 0.0821586235576476 0.0761199207213574 0.0883239599696934 0.0842228127260805 0.0835122664005663 0.117090232946955 0.0948225188470088 0.129736665223794 0.0974612357579452 0.179565199944437 0.12565776446571 0.128565036108084 0.0711057568544564 0.107410948211238 0.133457636014652 0.17767253282621 0.112732264013784 0.092924905832017 0.0800195360341129 0.0872137222496017 0.0611733677319101 0.0854385737163468 0.190146318771871 0.0885301377277892 0.0833958400951352 0.0962330142488348 0.0984606127492577 0.115622164016752 0.080530442586411 0.0931684684481615 0.0706878265976585 0.111362790332581 0.169843096906683 0.141462149486745 0.0916017877497158 0.0780565443600374 0.137770847350616 0.208727808455383 0.13362536944506 0.107822219589019 0.083195786267327 0.141322886541339 0.1086040887259 0.178222540143031 0.085382296375057 0.109799740769539 0.130733909317868 0.0958915024323672 0.106515091872378 0.106181262808064 0.128203593180087 0.0986931481944821 0.119861654868162 0.0660500018155418 0.0765278269552083 0.179601640351426 0.117496857736738 0.0770760586100757
cg20554822 0.921547001432291 0.887406912921148 0.951776161325658 0.951868316221068 0.954950130356022 0.922051039660246 0.923968097909345 0.926808485751189 0.934577183954745 0.942213019456412 0.950774205229731 0.914530973510367 0.949296880460829 0.933834752038833 0.922366800472204 0.912138461996997 0.941307837704167 0.949374277286403 0.921288179794191 0.925157753769858 0.959836728437613 0.918059548342871 0.942329044674716 0.962001318861114 0.948750265254399 0.956701065074898 0.912972377186758 0.921419708887833 0.902930785968881 0.931964030658413 0.944836045027221 0.931464820671644 0.854346802550486 0.940454783476305 0.942812373198354 0.933618043880185 0.932374722432897 0.918769725320028 0.9486403187765 0.91827228348198 0.949467169831436 0.920061664773197 0.895434876231702 0.960165842404939 0.931806134394435 0.964659222543661 0.926536625881623 0.961972752465898 0.87426735906463 0.882826560404918 0.907818421122234 0.903055463155108 0.951198197837607 0.959485731248316 0.937787052464346 0.942368199693639 0.901275548744445 0.936821171834503 0.895302271941164 0.930610077334804 0.907559827872232 0.927408764848582 0.92273189436785 0.896167609394454 0.900176605704279 0.886958287747942 0.885043613882749 0.954072160619901 0.92797845551192 0.917455214212441 0.9589294992967 0.94217004711217 0.954821033237695 0.938970639131989 0.91352092701531 0.960250813002407 0.935341695084629 0.93764996348588 0.926293361115533 0.891054723728764 0.949170648680333 0.918857767643773 0.882128610386252 0.896503277873065 0.934753282522468 0.911726927955731 0.943853640743168 0.901008802009967 0.956590118823671 0.93653863916403 0.917998133505242 0.932180959556259 0.949552801768367 0.895631631786002 0.944095400326688 0.948625948172534 0.920623816367893 0.90781800699071 0.936879124615584 0.906783865063122 0.940106347571271 0.901441454209522 0.968236210639561 0.905769621421683 0.950390775620142 0.942737016271522 0.896825519969801 0.889837028479122 0.950100550284575 0.942326307421243 0.940528288412689 0.952656718984481 0.939942999604347 0.941145827819418 0.949002863146481 0.947703076953742 0.851504334271883 0.949843364567515 0.955619937608079 0.860583005260146 0.913857799712028 0.934875695603541 0.959376304455667 0.941547060364909 0.922591295810218 0.947724450630701 0.951898388093862 0.938134623604976 0.952753704959431 0.924335953492529 0.961301537954879 0.917551908654032 0.904945521841222 0.953083290445851 0.953426157112452 0.929032395937062 0.934097804798387 0.924006345404861 0.871331739716003 0.936931194943291 0.93612515619083 0.93629154641888 0.90851181621082 0.923515275139795 0.958664589990527 0.958193495552895 0.930310041935688 0.942316057245175 0.899947826828392 0.912665397708391 0.94005714061494 0.923633787831023 0.907495356905167
cg20753294 0.1435328798531 0.0706263263622235 0.0649904404438098 0.0656931331335203 0.0643450099613767 0.0711553822226465 0.0635587470352386 0.0995960234274069 0.109571125135893 0.0507819298907708 0.0926529251553523 0.116853405384721 0.163078508964698 0.105897433507294 0.12439058362185 0.106455745578946 0.118521690906478 0.0868037304903178 0.0919224231034465 0.101824100997475 0.122264854802843 0.123890020546377 0.105562573529164 0.0910936049097587 0.071335485730144 0.0975422870450798 0.0896959714302859 0.105954087798084 0.0874348299325094 0.0761253994776897 0.0832420958705366 0.149246871740851 0.161214778069883 0.124075099685355 0.0534023624210347 0.0823267320487641 0.188572143120467 0.0733138492848049 0.0623493048416783 0.104238239354833 0.0746974416302553 0.0624559496405942 0.11854535125626 0.0479617042291738 0.068764117928691 0.0923023984750938 0.15138367775841 0.083915529026919 0.0791916132849136 0.115919612393155 0.0629788443182497 0.106470668262584 0.0869839557768294 0.0766002097998022 0.0542706380901746 0.0558581205980401 0.07076378529167 0.0602776106025593 0.0625478942104773 0.10959214611485 0.134357414760737 0.105551031813952 0.170438970862024 0.101491014832211 0.12226493259876 0.105920120614101 0.156528121375685 0.107670008469573 0.139830474788958 0.15201080024157 0.0819285990473244 0.12893947017179 0.0729911664477975 0.123777473085062 0.105797008945079 0.068383799969159 0.0885992075852623 0.0983835118876075 0.0947420105381305 0.0865491091925305 0.0738653899487755 0.0554606756253198 0.0735888116236176 0.186108854603137 0.0776211021642559 0.059670136980695 0.067728787075033 0.123432523008152 0.0719771654578228 0.123259602364648 0.0792125250068609 0.111101253812155 0.0792991137214914 0.0955778757451907 0.198144901186704 0.124668208372702 0.0803326023479669 0.112463082740435 0.0760390377905319 0.123219805148264 0.0875370173552092 0.0874249928008659 0.0428893924973967 0.0813085528848837 0.106335599334653 0.120766048788742 0.0720611494461804 0.0896073477657517 0.113654300656002 0.0736298002944818 0.0721090080393524 0.108650343494864 0.0914700150738458 0.0805003093036838 0.0624959871969962 0.0839246343181904 0.0681192651366481 0.0700082387890142 0.0683365350664142 0.100264797879899 0.115445709363971 0.0803833532520954 0.0970450483691047 0.0740561368467182 0.105890656813171 0.119130699993587 0.0733252196318882 0.0636348504675407 0.0807985110664536 0.127725908505886 0.11279553307988 0.0870066896825741 0.0947268145563436 0.0900393649060063 0.0670280538744652 0.0837108441808029 0.127613216018466 0.0708415493634208 0.0546020336241314 0.0888673287100777 0.0536632372000144 0.065563237398111 0.10219782892054 0.0970913084730086 0.11566875416107 0.0797508413665042 0.147658438004447 0.0629071311525327 0.09038557351916 0.109798071078838 0.137884132954559 0.0823793247022429 0.0564817972060272
cg20904010 0.589252445100449 0.557515598779717 0.522757124656256 0.551344022908637 0.557898236907822 0.485293900011377 0.472023676833777 0.651042457552013 0.637688156668038 0.468358147378079 0.50498270677331 0.541905714667113 0.56015093308135 0.505186551532409 0.569028573630801 0.502994217979291 0.55908750786568 0.626248816392482 0.624273030357703 0.494183575847178 0.569121263048958 0.519946969652503 0.537158972928128 0.502089851411264 0.453578619543041 0.470990971076091 0.530257260964614 0.500496928028742 0.505135887200108 0.572031870015423 0.448135962811863 0.591514505837612 0.678376982670848 0.527611160779451 0.497549899259972 0.546895466188412 0.521241967533486 0.543172907434016 0.534359802038933 0.551617548923502 0.560939458802031 0.603244566647337 0.576378462854063 0.525440995396313 0.517023447669506 0.468205216812554 0.471359730228238 0.603190147753828 0.482403060822812 0.614624575827232 0.533342535197899 0.583635361050738 0.48180889309719 0.560996559992812 0.466696840637043 0.575235156753731 0.518044192362646 0.527051552056893 0.495150606805047 0.438064924633094 0.46950330285444 0.61314836134779 0.561108519073006 0.575188596807082 0.567360393882733 0.600082253796573 0.450126222632649 0.569434531903195 0.501429728002476 0.58198993723535 0.564052104340282 0.4520332494761 0.471152424236122 0.561854947185533 0.55263177009433 0.479654651204815 0.592483152410805 0.619395216738673 0.622704893293044 0.528212366726527 0.511568358007746 0.52585436987984 0.496712847734661 0.499171672108208 0.44615962836342 0.558393033450236 0.482971806943117 0.541768397058156 0.483598060651775 0.558684411089306 0.53044409280924 0.523276841768181 0.588433181218105 0.525161702852801 0.537819702831325 0.542158871904986 0.538139319759879 0.570525463965791 0.580807601567506 0.502407015327419 0.463243209884999 0.519577186858118 0.471047883187653 0.59528019863513 0.461322915386299 0.48959152761377 0.575215068209261 0.556980776683851 0.50911277565061 0.552705278501207 0.511501192009164 0.525872609572135 0.502402634446796 0.536427136531792 0.435312748366001 0.544207401570898 0.44743887871499 0.468044690357586 0.494988846174739 0.450143942873652 0.559718917203472 0.517356121895098 0.495497445439935 0.449772765108075 0.529408045070501 0.644881722751629 0.500089852733488 0.533407860201066 0.492670507558084 0.470168212139968 0.44617412786405 0.477585105788005 0.4603392174889 0.472544940913646 0.566459772326219 0.562838962290014 0.584805796062935 0.570018694688128 0.503902487159643 0.491049962097561 0.548248100688311 0.482956721739065 0.538971696079796 0.442917470640387 0.576184069524664 0.418388576878269 0.448923397226425 0.531206631081398 0.560873602844163 0.528524261536725 0.496964336927508 0.504922692411011 0.478634031030934
cg21232620 0.522353097238857 0.510313779722768 0.486311935160213 0.523780588231793 0.584371014450233 0.558610780774591 0.544489944249886 0.541134474709602 0.56118794530885 0.503699898384432 0.559776930946702 0.593611134239294 0.610796360086359 0.525004267588349 0.488054701981305 0.504933781744241 0.565896368437235 0.493139537196472 0.54855131282495 0.582771699546073 0.584300007893922 0.520856518188357 0.624596109246019 0.531390766367897 0.576315397319551 0.558588146879062 0.550448053857247 0.564308664992753 0.55406548015256 0.525158596181344 0.571280152922177 0.539785355150277 0.526823379862427 0.580566065545213 0.498142670665692 0.531790429742022 0.642416303951736 0.609882005093047 0.522170633028889 0.632175518722888 0.570824000885197 0.520509080211955 0.565023554676069 0.44096773874574 0.557836187362056 0.561470885206187 0.581740469661822 0.542267608632648 0.446181097844067 0.589213276368593 0.612487491450664 0.595875609561367 0.558669871304441 0.556473683137301 0.534303535872558 0.552331441093638 0.537592497393418 0.583604964972463 0.549667151232011 0.594390182964426 0.566135585787854 0.544503609628038 0.470483340796787 0.529100611096888 0.561639668114415 0.292638696986231 0.518950093899153 0.566945334320912 0.521883086229767 0.54837225006512 0.557906573526137 0.506937034704995 0.502229771782732 0.470496283754737 0.562163208104419 0.54679960713194 0.500151850625651 0.528064134947901 0.496541097410943 0.536264884920936 0.542913320156361 0.517900128749787 0.450137659682607 0.616174040409035 0.580464036740526 0.565592141150473 0.507556669853473 0.466873439108919 0.548952776035457 0.531555804780665 0.535822102272414 0.599424091155195 0.495021483807608 0.495568661953983 0.521452224419446 0.528339047639328 0.516828980855938 0.568056896491669 0.536295680499889 0.559174124957345 0.5315970073906 0.537288605154536 0.479223950928707 0.5056589669857 0.53560686411452 0.635368930226541 0.482225033135868 0.497533607994489 0.48262747034798 0.620317174996206 0.50683099327516 0.57362414865351 0.549702716737472 0.497530744190922 0.598049639642346 0.600041324521939 0.503918356106869 0.54167657770637 0.645801143566014 0.545933937287947 0.608530313522586 0.576395468788008 0.584719540601502 0.635374843938423 0.565435064363059 0.556401572257003 0.473857879122307 0.500792714173503 0.558894126559774 0.63236072913242 0.566064118030217 0.512989711464358 0.521659935196437 0.575873734580828 0.48274216176221 0.631323460152783 0.549233313175224 0.49186216985215 0.561232837131739 0.41147516010168 0.476435105713641 0.511394880036673 0.51792345810431 0.484643525301636 0.459528689123089 0.503685463812847 0.556648762515535 0.499154862209538 0.530748810593091 0.512008098481519 0.566939159637019 0.447379552007501 0.532461672701202
cg21597802 0.384097589240218 0.290446045744981 0.306193988944022 0.360583937073562 0.353923619474234 0.337794182986863 0.423513457495597 0.289195168764029 0.384392621036891 0.274165064703395 0.255191183316951 0.389203664794189 0.256632109053019 0.424752755861752 0.443940668478625 0.405918771503004 0.372428548049965 0.357173716004376 0.440836193058127 0.212591071441553 0.421280453141787 0.409328939491162 0.454911663363072 0.349480078423133 0.346682500648644 0.32993555430216 0.393397130361805 0.452321581629462 0.343233019504481 0.310988756102538 0.299376613862827 0.341633946619535 0.370136705020965 0.452607897781953 0.352703227769498 0.292256612004045 0.457440133496226 0.377808995475436 0.387150730765452 0.360668760917463 0.394089385270701 0.380504843728068 0.345260385811264 0.327734818268047 0.349613963224004 0.369383075247695 0.304755340481442 0.466908465605302 0.296913274836104 0.32661136897262 0.410484275578217 0.342223864419814 0.293027353848384 0.364983553635499 0.298368032777839 0.294956388553843 0.356847504700572 0.370406451371606 0.355898150814904 0.32409190453392 0.350470540299248 0.324012085410638 0.455133274359257 0.389736223988421 0.237627978096964 0.354553252779082 0.32870256294637 0.509961816989018 0.25169074164274 0.378473339785359 0.306138578793487 0.241261465712309 0.35937495270621 0.382898037713713 0.397587122335931 0.37245989047926 0.451549160197461 0.316803946889305 0.319938111790044 0.340411693167125 0.376743173540006 0.380692055644088 0.276927541959828 0.233247776271915 0.30094995646149 0.401402005332438 0.389159456126975 0.310805639950301 0.325257955591144 0.431299116695613 0.354581586144002 0.30508572874249 0.285485770875414 0.352334371486067 0.369403065187236 0.463618146920704 0.36181813109542 0.319758587829068 0.363873223119064 0.360632817711992 0.37808560928882 0.372716766465094 0.348840303115911 0.468778448278081 0.300391978047007 0.308855958142703 0.472180664808037 0.41112132936543 0.356017632013734 0.400328224331439 0.404215391523289 0.363552368988722 0.361254982727265 0.401181387257415 0.264938063976352 0.278012079777733 0.447392131422766 0.283553882066921 0.361965569306373 0.240270816654449 0.294581953249819 0.340359621667699 0.450200234749428 0.317821139480718 0.43047601781183 0.341846353584362 0.374290499577601 0.391090313385621 0.406604922586017 0.28398432805575 0.259394170980118 0.334835999826531 0.32096778395228 0.367321160840807 0.412360717454965 0.407720016718866 0.261914452679444 0.368987530577409 0.349829447658701 0.45836675694869 0.448556271958103 0.347961402378342 0.371771887353842 0.311819993605902 0.380778847736289 0.264527531568719 0.263077360526962 0.351336565435583 0.388801982356299 0.319878000087821 0.312198150528194 0.380069516454466 0.340300053595691
cg21719937 0.687810380398519 0.708787956634304 0.804789481836891 0.835665802941083 0.718605725890132 0.794364782446704 0.700536336815156 0.80978483343796 0.644613498793305 0.687320867206979 0.811700753605569 0.666365801331213 0.769090302997943 0.76240352616285 0.671106532858368 0.716364236200334 0.828843445121537 0.697837296868691 0.754491345915265 0.819127351423344 0.75989713515427 0.763685590124903 0.768300747480765 0.699876834556779 0.793309272854727 0.733231037090277 0.811472281127879 0.80437119918452 0.776136306674495 0.748086761032056 0.742818644429805 0.833466598306961 0.809875448377313 0.784834179824553 0.743713189026215 0.757004149105788 0.790159415597899 0.744616257933618 0.728147730506043 0.738986316343855 0.69615450585372 0.71406717469491 0.774885944321862 0.799591109860848 0.754899238088125 0.775848615646499 0.742782332566549 0.830433150986416 0.767767423848025 0.715816309762166 0.766052454535363 0.687946751493046 0.715403607794241 0.655797770551815 0.828920003917948 0.817237324759427 0.839458045341948 0.714608163378902 0.860693594389694 0.759476100150055 0.789388738589645 0.806845668068413 0.645740800354454 0.780399730536631 0.831501853930957 0.801269584046239 0.840847006230913 0.745185969562385 0.855115706251255 0.808001420005155 0.777248766406049 0.827863171619465 0.749606088282279 0.727364010601296 0.76140032812107 0.818739360337935 0.778598294706168 0.758660133070782 0.812222792321636 0.744510233995129 0.841485842657764 0.693120965667973 0.825294255129014 0.757273327694431 0.646072902330281 0.749981214905354 0.756114775409569 0.795129336019385 0.657991093861746 0.819428450591915 0.801127300089399 0.852576494572038 0.655776392382048 0.78381103880811 0.726403297588499 0.74529627883191 0.708056563818072 0.748117043075765 0.803489566971539 0.799812423368295 0.787042249512734 0.785516416666962 0.706781242806339 0.738346211040747 0.74743167956721 0.778144868923791 0.752760143390942 0.799335082220589 0.802950031106108 0.724657490084434 0.838820381934904 0.66610299529214 0.688612072426178 0.683758388657551 0.699124793377644 0.813417615559757 0.755131514402264 0.700402487945283 0.70355038142922 0.764377022929455 0.786181075964394 0.857617894423072 0.815234220956356 0.798977792346448 0.840334216788869 0.716773923661604 0.751321198036905 0.629481151795061 0.812752119749592 0.793334040768026 0.81437016474186 0.638656761539298 0.744811451092274 0.718059351942256 0.733540512584769 0.764886586181969 0.780069054670603 0.778461561696879 0.797310753245444 0.846457333566486 0.808209776996887 0.727588433048282 0.830049913163449 0.859786352508626 0.757888625461404 0.808644912370945 0.756251820342089 0.828318454551975 0.824318489025915 0.76038816815204 0.714701571963197 0.793821993443463 0.838133077237891
cg21756765 0.240708652919762 0.226237344293719 0.152014170512388 0.287377921476485 0.161434169815187 0.101387993835561 0.118852841874463 0.322426479460488 0.307280136009085 0.134042600005342 0.0994651680265178 0.256092030404624 0.252849745038359 0.118500463615693 0.134048331911181 0.162189516788283 0.228103880613624 0.308282216208988 0.223625328078546 0.137007327849292 0.212702142890333 0.206499833099674 0.146621937937445 0.151047430160438 0.157836325542515 0.113786606342125 0.173537648987855 0.10617548783079 0.119933003700423 0.192579554167594 0.197086770056861 0.231089306174314 0.256643933932969 0.189890353331888 0.18035481883766 0.143023789898474 0.190787330702153 0.211065278131726 0.115931551268982 0.203057763406601 0.189765664459668 0.253943173957679 0.221654359827703 0.164884888705946 0.124827535286049 0.0991296195216552 0.144377496787049 0.276448763457184 0.063335255445081 0.119722344924418 0.161206400318408 0.218629967887771 0.157258446794976 0.277376951972622 0.147247331738456 0.175738986915153 0.140742827731911 0.1661624534416 0.128806237343996 0.0848862874245706 0.162386960474452 0.231643362123713 0.168090451285169 0.181238779597796 0.197038082590583 0.0936356124582764 0.158688976391062 0.156168216069451 0.150842461734834 0.116751906269513 0.210807027674026 0.0898329887234232 0.0986277661644589 0.12329018869027 0.207243302055767 0.186318048194711 0.206537008249252 0.190256603868146 0.294684971065971 0.243681197415221 0.141270419103663 0.125858882336842 0.164189792206318 0.168580337083873 0.0755948328140861 0.175778169853559 0.146297899588353 0.169081921374269 0.176281946227585 0.1283987171782 0.138589497026871 0.150462901071118 0.203026020703407 0.127213441857941 0.106235156942446 0.166461697379853 0.155675931511458 0.166105332553292 0.189227592209974 0.224332311466827 0.106761830504416 0.189430505263697 0.0925229862137779 0.24185928930963 0.149789258930558 0.109869068314339 0.190304710457976 0.232155913817638 0.167904000603114 0.179545841201735 0.144730768200873 0.210942330449225 0.155693415182379 0.182247882719627 0.104315698475806 0.143488076681847 0.11596578612954 0.130064988728189 0.138850946829644 0.0648604748479282 0.193257438720396 0.180803099668325 0.244478931400463 0.0957869925813489 0.220518553102855 0.327416023714832 0.223971325417156 0.163697695254971 0.163333303739416 0.163714615065566 0.0970127060203546 0.101380832073093 0.111623226961022 0.150564160134018 0.212584529973588 0.213483816425637 0.116434253152446 0.207603858337875 0.179589667756199 0.165628937832399 0.112505676877598 0.123112844340134 0.155799434895115 0.10767039858658 0.18360551246076 0.117054281096419 0.0743133330793915 0.185917303867373 0.137477454977417 0.23279591844267 0.146936884557959 0.190549346653394 0.122919985331068
cg21800193 0.883895111302089 0.953024851084403 0.89272115746135 0.896462370005744 0.946652683089011 0.890666847252043 0.919202739914344 0.933377691887893 0.882195820107662 0.938375171249838 0.87691345971654 0.86294462674278 0.859225863050464 0.916439165163175 0.879705311411226 0.926151425125704 0.866773553868637 0.894175656486881 0.891073822265584 0.916767560566555 0.916433468639367 0.867014338386694 0.860233038254212 0.948869502572309 0.906815260212102 0.94564264462284 0.895373611077547 0.871606738646224 0.911068255202312 0.922549648603828 0.875621220991421 0.918872243934558 0.873088651149676 0.846472683650321 0.900205225049612 0.87134592328353 0.835855420742731 0.867171512276798 0.883063237772382 0.867164076137205 0.898654352664108 0.946111748294316 0.929541431919051 0.925589081632346 0.897916120069164 0.873899127301254 0.913369467248399 0.933516373878214 0.873280541593034 0.922873050013222 0.862657339671212 0.945359661003096 0.907757983064782 0.845443122666621 0.935252476369224 0.928060369359719 0.897626739040217 0.968119038792203 0.912749553106486 0.92658987435962 0.853924673392632 0.946710865699707 0.926206902053874 0.918058878935699 0.886318213237977 0.856845284685773 0.869145465272085 0.920298708411478 0.848823173871147 0.8561123416673 0.923461608047594 0.879971519352822 0.908925125794697 0.930027135650817 0.897928289694521 0.888263754118873 0.90183839201217 0.868032713870771 0.882236856391862 0.89926816959996 0.938022755252917 0.950413802293947 0.895031227814987 0.853809976025552 0.944709838702794 0.871076213462115 0.938607523322327 0.843974317421939 0.904905132373707 0.891364743930139 0.916506098140167 0.894054433724871 0.921308905185231 0.886618553446517 0.875939948608473 0.839768301015965 0.908475624506934 0.877180439094916 0.912762375062506 0.924972753365805 0.922306562245345 0.937521501819762 0.93542272929241 0.898261320882023 0.848227436239393 0.924709250104599 0.931613013938548 0.921636843053379 0.917412213495831 0.94408837467713 0.936589000957075 0.874748223955569 0.908663415284747 0.889977351659593 0.914428562214947 0.873669169599654 0.909774619599513 0.929600083497489 0.89594468298867 0.887136473230376 0.931375345373117 0.893912442147298 0.886477154484676 0.938496275343077 0.902362337920263 0.930332004819784 0.9107196236714 0.928434000962811 0.933974933575875 0.842710699390534 0.926167462997662 0.899711248798209 0.884125858057141 0.86867449578831 0.853848511064811 0.864961202213856 0.883917414325136 0.90546464751149 0.924956681743761 0.897364231718068 0.932162037958686 0.899613815359824 0.892202412247756 0.920755383557209 0.836129212089341 0.858833246178941 0.931302915064102 0.928039909352805 0.909450194139847 0.920000178106992 0.850324209081576 0.942276201316061 0.915543958360897
